state,latitude,longitude,fips,date_today,confirmed,deaths,recovered,active,hospitalization,new_cases
Massachusetts,42.2302,-71.5301,25.0,2020-06-23,107439,7889,4797.0,57118.0,63.0,229
Massachusetts,42.2302,-71.5301,25.0,2020-06-24,107611,7937,4810.0,57419.0,62.0,172
Massachusetts,42.2302,-71.5301,25.0,2020-06-25,107837,7962,4874.0,57774.0,33.0,226
Massachusetts,42.2302,-71.5301,25.0,2020-06-26,108070,8012,4903.0,58070.0,39.0,233
Massachusetts,42.2302,-71.5301,25.0,2020-06-27,108443,8040,4935.0,58358.0,19.0,373
Massachusetts,42.2302,-71.5301,25.0,2020-06-28,108667,8059,4976.0,58633.0,9.0,224
Massachusetts,42.2302,-71.5301,25.0,2020-06-29,108768,8094,4979.0,59100.0,26.0,101
Massachusetts,42.2302,-71.5301,25.0,2020-06-30,108882,8053,4982.0,59387.0,0.0,114
Massachusetts,42.2302,-71.5301,25.0,2020-07-01,108882,8053,5001.0,59712.0,15.0,0
Massachusetts,42.2302,-71.5301,25.0,2020-07-02,109338,8132,5013.0,60198.0,40.0,456
Massachusetts,42.2302,-71.5301,25.0,2020-07-03,109628,8149,5023.0,60715.0,44.0,290
Massachusetts,42.2302,-71.5301,25.0,2020-07-04,109838,8172,93157.0,8509.0,25.0,210
Massachusetts,42.2302,-71.5301,25.0,2020-07-05,109974,8183,93157.0,8634.0,2.0,136
Massachusetts,42.2302,-71.5301,25.0,2020-07-06,110137,8198,93157.0,8782.0,6.0,163
Massachusetts,42.2302,-71.5301,25.0,2020-07-07,110338,8213,93157.0,8968.0,20.0,201
Massachusetts,42.2302,-71.5301,25.0,2020-07-08,110602,8243,94347.0,8012.0,28.0,264
Massachusetts,42.2302,-71.5301,25.0,2020-07-09,110897,8268,94347.0,8282.0,42.0,295
Massachusetts,42.2302,-71.5301,25.0,2020-07-10,111110,8296,94347.0,8467.0,23.0,213
Massachusetts,42.2302,-71.5301,25.0,2020-07-11,111398,8310,94347.0,8741.0,18.0,288
Massachusetts,42.2302,-71.5301,25.0,2020-07-12,111597,8325,94347.0,8925.0,8.0,199
Massachusetts,42.2302,-71.5301,25.0,2020-07-13,111827,8330,94347.0,9150.0,3.0,230
Massachusetts,42.2302,-71.5301,25.0,2020-07-14,112130,8340,94347.0,9443.0,14.0,303
Massachusetts,42.2302,-71.5301,25.0,2020-07-15,112347,8368,95390.0,8589.0,26.0,217
Massachusetts,42.2302,-71.5301,25.0,2020-07-16,112581,8380,95390.0,8811.0,12.0,234
Massachusetts,42.2302,-71.5301,25.0,2020-07-17,112879,8402,95390.0,9087.0,28.0,298
Massachusetts,42.2302,-71.5301,25.0,2020-07-18,113238,8419,95390.0,9429.0,18.0,359
Massachusetts,42.2302,-71.5301,25.0,2020-07-19,113534,8431,95390.0,9713.0,8.0,296
Massachusetts,42.2302,-71.5301,25.0,2020-07-20,113789,8433,95390.0,9966.0,5.0,255
Massachusetts,42.2302,-71.5301,25.0,2020-07-21,114033,8450,95390.0,10193.0,24.0,244
Massachusetts,42.2302,-71.5301,25.0,2020-07-22,114320,8468,96452.0,9400.0,15.0,287
Massachusetts,42.2302,-71.5301,25.0,2020-07-23,114647,8484,96452.0,9711.0,0.0,327
Massachusetts,42.2302,-71.5301,25.0,2020-07-24,114985,8498,96452.0,10035.0,9.0,338
Massachusetts,42.2302,-71.5301,25.0,2020-07-25,115268,8510,96452.0,10306.0,43.0,283
Massachusetts,42.2302,-71.5301,25.0,2020-07-26,115637,8529,96452.0,10656.0,15.0,369
Massachusetts,42.2302,-71.5301,25.0,2020-07-27,115926,8536,96452.0,10938.0,5.0,289
Massachusetts,42.2302,-71.5301,25.0,2020-07-28,116182,8551,96452.0,11179.0,22.0,256
Massachusetts,42.2302,-71.5301,25.0,2020-07-29,116684,8580,96452.0,11652.0,0.0,502
Massachusetts,42.2302,-71.5301,25.0,2020-07-30,117098,8580,97595.0,10923.0,38.0,414
Massachusetts,42.2302,-71.5301,25.0,2020-07-31,117612,8609,97595.0,11408.0,15.0,514
Massachusetts,42.2302,-71.5301,25.0,2020-08-01,118040,8626,97595.0,11819.0,0.0,428
Massachusetts,42.2302,-71.5301,25.0,2020-08-02,118458,8638,97595.0,12225.0,28.0,418
Massachusetts,42.2302,-71.5301,25.0,2020-08-03,118657,8648,97595.0,12414.0,6.0,199
Massachusetts,42.2302,-71.5301,25.0,2020-08-04,119203,8657,97595.0,12951.0,31.0,546
Massachusetts,42.2302,-71.5301,25.0,2020-08-05,119643,8659,99021.0,11963.0,20.0,440
Massachusetts,42.2302,-71.5301,25.0,2020-08-06,119874,8691,99021.0,12162.0,14.0,231
Massachusetts,42.2302,-71.5301,25.0,2020-08-07,120291,8709,99021.0,12561.0,15.0,417
Massachusetts,42.2302,-71.5301,25.0,2020-08-08,120711,8721,99021.0,12969.0,22.0,420
Massachusetts,42.2302,-71.5301,25.0,2020-08-09,121040,8735,99021.0,13284.0,10.0,329
Massachusetts,42.2302,-71.5301,25.0,2020-08-10,121315,8741,99021.0,13553.0,8.0,275
Massachusetts,42.2302,-71.5301,25.0,2020-08-11,121707,8751,99021.0,13935.0,27.0,392
Massachusetts,42.2302,-71.5301,25.0,2020-08-12,122000,8769,99021.0,14210.0,0.0,293
Massachusetts,42.2302,-71.5301,25.0,2020-08-13,122423,8790,100486.0,13147.0,42.0,423
Massachusetts,42.2302,-71.5301,25.0,2020-08-14,122728,8810,100486.0,13432.0,19.0,305
Massachusetts,42.2302,-71.5301,25.0,2020-08-15,123199,8826,100486.0,13887.0,20.0,471
Massachusetts,42.2302,-71.5301,25.0,2020-08-16,123593,8838,100486.0,14269.0,3.0,394
Massachusetts,42.2302,-71.5301,25.0,2020-08-17,123841,8842,100486.0,14513.0,5.0,248
Massachusetts,42.2302,-71.5301,25.0,2020-08-18,124063,8848,100486.0,14729.0,14.0,222
Massachusetts,42.2302,-71.5301,25.0,2020-08-19,124415,8280,102205.0,13334.0,21.0,352
Massachusetts,42.2302,-71.5301,25.0,2020-08-20,124728,8285,102205.0,13635.0,12.0,313
Massachusetts,42.2302,-71.5301,25.0,2020-08-21,125216,8289,102205.0,14110.0,20.0,488
Massachusetts,42.2302,-71.5301,25.0,2020-08-22,125360,8296,102205.0,14234.0,11.0,144
Massachusetts,42.2302,-71.5301,25.0,2020-08-23,125360,8296,102205.0,14234.0,0.0,0
Massachusetts,42.2302,-71.5301,25.0,2020-08-24,126022,8305,102205.0,14868.0,12.0,662
Massachusetts,42.2302,-71.5301,25.0,2020-08-25,126420,8309,102205.0,15254.0,11.0,398
Massachusetts,42.2302,-71.5301,25.0,2020-08-26,126756,8314,103920.0,13849.0,20.0,336
Massachusetts,42.2302,-71.5301,25.0,2020-08-27,127124,8319,103920.0,14196.0,19.0,368
Massachusetts,42.2302,-71.5301,25.0,2020-08-28,127584,8322,103920.0,14640.0,0.0,460
Massachusetts,42.2302,-71.5301,25.0,2020-08-29,128030,8327,103920.0,15074.0,0.0,446
Massachusetts,42.2302,-71.5301,25.0,2020-08-30,128229,8331,103920.0,15260.0,0.0,199
Massachusetts,42.2302,-71.5301,25.0,2020-08-31,128533,8333,103920.0,15553.0,0.0,304
Massachusetts,42.2302,-71.5301,25.0,2020-09-01,128888,8338,103920.0,15904.0,0.0,355
Massachusetts,42.2302,-71.5301,25.0,2020-09-02,129182,8341,103920.0,16202.0,0.0,294
Massachusetts,42.2302,-71.5301,25.0,2020-09-03,121546,8344,105769.0,6700.0,0.0,0
Massachusetts,42.2302,-71.5301,25.0,2020-09-04,121758,8351,105769.0,6889.0,0.0,212
Massachusetts,42.2302,-71.5301,25.0,2020-09-05,122196,8352,105769.0,7311.0,0.0,438
Massachusetts,42.2302,-71.5301,25.0,2020-09-06,122562,8355,105769.0,7668.0,0.0,366
Massachusetts,42.2302,-71.5301,25.0,2020-09-07,122791,8360,105769.0,7889.0,0.0,229
Massachusetts,42.2302,-71.5301,25.0,2020-09-08,122962,8365,105769.0,8052.0,0.0,171
Massachusetts,42.2302,-71.5301,25.0,2020-09-09,123143,8367,107501.0,6496.0,0.0,181
Massachusetts,42.2302,-71.5301,25.0,2020-09-10,123546,8369,107501.0,6879.0,0.0,403
Massachusetts,42.2302,-71.5301,25.0,2020-09-11,123986,8375,107501.0,7305.0,0.0,440
Massachusetts,42.2302,-71.5301,25.0,2020-09-12,124540,8377,107501.0,7843.0,0.0,554
Massachusetts,42.2302,-71.5301,25.0,2020-09-13,124826,8382,107501.0,8115.0,0.0,286
Massachusetts,42.2302,-71.5301,25.0,2020-09-14,125080,8387,107501.0,8360.0,0.0,254
Massachusetts,42.2302,-71.5301,25.0,2020-09-15,125393,8389,107501.0,8667.0,0.0,313
Massachusetts,42.2302,-71.5301,25.0,2020-09-16,125699,8391,109397.0,7057.0,0.0,306
Massachusetts,42.2302,-71.5301,25.0,2020-09-17,126128,8395,109397.0,7471.0,0.0,429
Massachusetts,42.2302,-71.5301,25.0,2020-09-18,126582,8400,109397.0,7916.0,0.0,454
Massachusetts,42.2302,-71.5301,25.0,2020-09-19,127181,8410,109397.0,8489.0,0.0,599
Massachusetts,42.2302,-71.5301,25.0,2020-09-20,127540,8414,109397.0,8833.0,0.0,359
Massachusetts,42.2302,-71.5301,25.0,2020-09-21,127796,8414,109397.0,9082.0,0.0,256
Massachusetts,42.2302,-71.5301,25.0,2020-09-22,127969,8416,109397.0,9244.0,0.0,173
Massachusetts,42.2302,-71.5301,25.0,2020-09-23,128512,8419,109397.0,9768.0,0.0,543
Massachusetts,42.2302,-71.5301,25.0,2020-09-24,128993,8422,111479.0,8152.0,0.0,481
Massachusetts,42.2302,-71.5301,25.0,2020-09-25,129481,8425,111479.0,8629.0,0.0,488
Massachusetts,42.2302,-71.5301,25.0,2020-09-26,130050,8432,111479.0,9180.0,0.0,569
Massachusetts,42.2302,-71.5301,25.0,2020-09-27,130642,8435,111479.0,9759.0,0.0,592
Massachusetts,42.2302,-71.5301,25.0,2020-09-28,131072,8439,111479.0,10178.0,0.0,430
Massachusetts,42.2302,-71.5301,25.0,2020-09-29,131584,8440,111479.0,10682.0,0.0,512
Massachusetts,42.2302,-71.5301,25.0,2020-09-30,132116,8448,113768.0,8892.0,0.0,532
Massachusetts,42.2302,-71.5301,25.0,2020-10-01,132870,8453,113768.0,9622.0,0.0,754
Massachusetts,42.2302,-71.5301,25.0,2020-10-02,133631,8457,113768.0,10373.0,0.0,761
Massachusetts,42.2302,-71.5301,25.0,2020-10-03,134303,8459,113768.0,11028.0,0.0,672
Massachusetts,42.2302,-71.5301,25.0,2020-10-04,134947,8462,113768.0,11669.0,0.0,644
Massachusetts,42.2302,-71.5301,25.0,2020-10-05,135462,8470,113768.0,12164.0,0.0,515
Massachusetts,42.2302,-71.5301,25.0,2020-10-06,135957,8473,113768.0,12651.0,0.0,495
Massachusetts,42.2302,-71.5301,25.0,2020-10-07,136492,8478,116364.0,10571.0,0.0,535
Massachusetts,42.2302,-71.5301,25.0,2020-10-08,136936,8481,116364.0,11007.0,0.0,444
Massachusetts,42.2302,-71.5301,25.0,2020-10-09,137701,8486,116364.0,11760.0,0.0,765
Massachusetts,42.2302,-71.5301,25.0,2020-10-10,138340,8490,116364.0,12389.0,0.0,639
Massachusetts,42.2302,-71.5301,25.0,2020-10-11,138903,8497,116364.0,12935.0,0.0,563
Massachusetts,42.2302,-71.5301,25.0,2020-10-12,139663,8502,116364.0,13682.0,0.0,760
Massachusetts,42.2302,-71.5301,25.0,2020-10-13,140412,8510,116364.0,14418.0,0.0,749
Massachusetts,42.2302,-71.5301,25.0,2020-10-14,140992,8517,118892.0,12453.0,0.0,580
Massachusetts,42.2302,-71.5301,25.0,2020-10-15,141579,8525,118892.0,13015.0,0.0,587
Massachusetts,42.2302,-71.5301,25.0,2020-10-16,142346,8538,118892.0,13752.0,0.0,767
Massachusetts,42.2302,-71.5301,25.0,2020-10-17,142930,8548,118892.0,14315.0,0.0,584
Massachusetts,42.2302,-71.5301,25.0,2020-10-18,143660,8557,118892.0,15031.0,0.0,730
Massachusetts,42.2302,-71.5301,25.0,2020-10-19,144488,8562,118892.0,15843.0,0.0,828
Massachusetts,42.2302,-71.5301,25.0,2020-10-20,145464,8563,118892.0,16814.0,0.0,976
Massachusetts,42.2302,-71.5301,25.0,2020-10-21,146166,8568,118892.0,17494.0,0.0,702
Massachusetts,42.2302,-71.5301,25.0,2020-10-22,147215,8579,122856.0,14549.0,0.0,1049
Massachusetts,42.2302,-71.5301,25.0,2020-10-23,148285,8594,122856.0,15599.0,0.0,1070
Massachusetts,42.2302,-71.5301,25.0,2020-10-24,149488,8600,122856.0,16793.0,0.0,1203
Massachusetts,42.2302,-71.5301,25.0,2020-10-25,150565,8612,122856.0,17845.0,0.0,1077
Massachusetts,42.2302,-71.5301,25.0,2020-10-26,151777,8621,122856.0,19040.0,0.0,1212
Massachusetts,42.2302,-71.5301,25.0,2020-10-27,153037,8624,122856.0,20293.0,0.0,1260
Massachusetts,42.2302,-71.5301,25.0,2020-10-28,154218,8636,122856.0,21438.0,0.0,1181
Massachusetts,42.2302,-71.5301,25.0,2020-10-29,155564,8648,127054.0,18559.0,0.0,1346
Massachusetts,42.2302,-71.5301,25.0,2020-10-30,157146,8663,127054.0,20117.0,0.0,1582
Massachusetts,42.2302,-71.5301,25.0,2020-10-31,158576,8671,127054.0,21531.0,0.0,1430
Massachusetts,42.2302,-71.5301,25.0,2020-11-01,159707,8679,127054.0,22640.0,0.0,1131
Massachusetts,42.2302,-71.5301,25.0,2020-11-02,160549,8686,127054.0,23472.0,0.0,842
Massachusetts,42.2302,-71.5301,25.0,2020-11-03,161585,8696,127054.0,24496.0,0.0,1036
Massachusetts,42.2302,-71.5301,25.0,2020-11-04,163299,8711,127054.0,26183.0,0.0,1714
Massachusetts,42.2302,-71.5301,25.0,2020-11-05,165161,8728,131646.0,23430.0,0.0,1862
Massachusetts,42.2302,-71.5301,25.0,2020-11-06,167274,8741,131646.0,25522.0,0.0,2113
Massachusetts,42.2302,-71.5301,25.0,2020-11-07,169576,8754,131646.0,27801.0,0.0,2302
Massachusetts,42.2302,-71.5301,25.0,2020-11-08,171399,8764,131646.0,29604.0,0.0,1823
Massachusetts,42.2302,-71.5301,25.0,2020-11-09,172727,8777,131646.0,30918.0,0.0,1328
Massachusetts,42.2302,-71.5301,25.0,2020-11-10,174881,8790,131646.0,33051.0,0.0,2154
Massachusetts,42.2302,-71.5301,25.0,2020-11-11,177541,8807,131646.0,35673.0,0.0,2660
Massachusetts,42.2302,-71.5301,25.0,2020-11-12,180189,8818,137422.0,32525.0,0.0,2648
Massachusetts,42.2302,-71.5301,25.0,2020-11-13,183095,8835,137422.0,35408.0,0.0,2906
Massachusetts,42.2302,-71.5301,25.0,2020-11-14,186142,8850,137422.0,38427.0,0.0,3047
Massachusetts,42.2302,-71.5301,25.0,2020-11-15,188275,8865,137422.0,40524.0,0.0,2133
Massachusetts,42.2302,-71.5301,25.0,2020-11-16,190439,8875,137422.0,42677.0,0.0,2164
Massachusetts,42.2302,-71.5301,25.0,2020-11-17,192964,8888,137422.0,45182.0,0.0,2525
Massachusetts,42.2302,-71.5301,25.0,2020-11-18,195868,8912,137422.0,48039.0,0.0,2904
Massachusetts,42.2302,-71.5301,25.0,2020-11-19,198550,8927,145682.0,42433.0,0.0,2682
Massachusetts,42.2302,-71.5301,25.0,2020-11-20,200949,8947,145682.0,44798.0,0.0,2399
Massachusetts,42.2302,-71.5301,25.0,2020-11-21,204155,8965,145682.0,47985.0,0.0,3206
Massachusetts,42.2302,-71.5301,25.0,2020-11-22,206850,8979,145682.0,50656.0,0.0,2695
Massachusetts,42.2302,-71.5301,25.0,2020-11-23,208623,8990,145682.0,52410.0,0.0,1773
Massachusetts,42.2302,-71.5301,25.0,2020-11-24,211199,9004,145682.0,54966.0,0.0,2576
Massachusetts,42.2302,-71.5301,25.0,2020-11-25,214594,9042,145682.0,58308.0,0.0,3395
Massachusetts,42.2302,-71.5301,25.0,2020-11-26,214594,9042,145682.0,58308.0,0.0,0
Massachusetts,42.2302,-71.5301,25.0,2020-11-27,219252,9065,155473.0,53144.0,0.0,4658
Massachusetts,42.2302,-71.5301,25.0,2020-11-28,222469,9097,155473.0,56320.0,0.0,3217
Massachusetts,42.2302,-71.5301,25.0,2020-11-29,224964,9127,155473.0,58769.0,0.0,2495
Massachusetts,42.2302,-71.5301,25.0,2020-11-30,226132,9150,155473.0,59911.0,0.0,1168
Massachusetts,42.2302,-71.5301,25.0,2020-12-01,229205,9175,155473.0,62954.0,0.0,3073
Michigan,43.3266,-84.5361,26.0,2020-05-03,43801,4053,15659.0,24089.0,129.0,594
Michigan,43.3266,-84.5361,26.0,2020-05-04,43990,4139,15659.0,24192.0,115.0,189
Michigan,43.3266,-84.5361,26.0,2020-05-05,44451,4183,15659.0,24609.0,209.0,461
Michigan,43.3266,-84.5361,26.0,2020-05-06,45179,4256,15659.0,25264.0,249.0,728
Michigan,43.3266,-84.5361,26.0,2020-05-07,45745,4345,15659.0,25741.0,157.0,566
Michigan,43.3266,-84.5361,26.0,2020-05-08,46386,4399,15659.0,26328.0,197.0,641
Michigan,43.3266,-84.5361,26.0,2020-05-09,46815,4530,22686.0,19599.0,117.0,429
Michigan,43.3266,-84.5361,26.0,2020-05-10,47182,4555,22686.0,19941.0,66.0,367
Michigan,43.3266,-84.5361,26.0,2020-05-11,47552,4584,22686.0,20282.0,115.0,370
Michigan,43.3266,-84.5361,26.0,2020-05-12,48021,4674,22686.0,20661.0,110.0,469
Michigan,43.3266,-84.5361,26.0,2020-05-13,48391,4714,22686.0,20991.0,190.0,370
Michigan,43.3266,-84.5361,26.0,2020-05-14,49582,4787,22686.0,22109.0,0.0,1191
Michigan,43.3266,-84.5361,26.0,2020-05-15,50079,4825,22686.0,22568.0,282.0,497
Michigan,43.3266,-84.5361,26.0,2020-05-16,50538,4881,28234.0,17423.0,142.0,459
Michigan,43.3266,-84.5361,26.0,2020-05-17,51142,4891,28234.0,18017.0,83.0,604
Michigan,43.3266,-84.5361,26.0,2020-05-18,51915,4915,28234.0,18766.0,0.0,773
Michigan,43.3266,-84.5361,26.0,2020-05-19,52350,5017,28234.0,19099.0,227.0,435
Michigan,43.3266,-84.5361,26.0,2020-05-20,53009,5060,28234.0,19715.0,131.0,659
Michigan,43.3266,-84.5361,26.0,2020-05-21,53510,5129,28234.0,20147.0,143.0,501
Michigan,43.3266,-84.5361,26.0,2020-05-22,53913,5158,28234.0,20521.0,122.0,403
Michigan,43.3266,-84.5361,26.0,2020-05-23,54365,5223,33168.0,15974.0,98.0,452
Michigan,43.3266,-84.5361,26.0,2020-05-24,54679,5228,33168.0,16283.0,48.0,314
Michigan,43.3266,-84.5361,26.0,2020-05-25,54881,5241,33168.0,16472.0,31.0,202
Michigan,43.3266,-84.5361,26.0,2020-05-26,55104,5266,33168.0,16670.0,49.0,223
Michigan,43.3266,-84.5361,26.0,2020-05-27,55608,5334,33168.0,17106.0,0.0,504
Michigan,43.3266,-84.5361,26.0,2020-05-28,56014,5372,33168.0,17474.0,230.0,406
Michigan,43.3266,-84.5361,26.0,2020-05-29,56621,5406,33168.0,18047.0,107.0,607
Michigan,43.3266,-84.5361,26.0,2020-05-30,56969,5464,38099.0,13406.0,64.0,348
Michigan,43.3266,-84.5361,26.0,2020-05-31,57397,5491,38099.0,13807.0,34.0,428
Michigan,43.3266,-84.5361,26.0,2020-06-01,57532,5516,38099.0,13917.0,0.0,135
Michigan,43.3266,-84.5361,26.0,2020-06-02,57731,5553,38099.0,14079.0,240.0,199
Michigan,43.3266,-84.5361,26.0,2020-06-03,58035,5570,38099.0,14366.0,88.0,304
Michigan,43.3266,-84.5361,26.0,2020-06-04,58241,5595,38099.0,14547.0,87.0,206
Michigan,43.3266,-84.5361,26.0,2020-06-05,63777,5854,38099.0,19824.0,65.0,5536
Michigan,43.3266,-84.5361,26.0,2020-06-06,64229,5894,42041.0,16294.0,66.0,452
Michigan,43.3266,-84.5361,26.0,2020-06-07,64648,5898,42041.0,16709.0,24.0,419
Michigan,43.3266,-84.5361,26.0,2020-06-08,64944,5916,42041.0,16987.0,32.0,296
Michigan,43.3266,-84.5361,26.0,2020-06-09,64998,5948,42041.0,17009.0,82.0,54
Michigan,43.3266,-84.5361,26.0,2020-06-10,65182,5955,42041.0,17186.0,75.0,184
Michigan,43.3266,-84.5361,26.0,2020-06-11,65449,5985,42041.0,17423.0,72.0,267
Michigan,43.3266,-84.5361,26.0,2020-06-12,65672,5990,42041.0,17641.0,72.0,223
Michigan,43.3266,-84.5361,26.0,2020-06-13,65836,6013,44964.0,14859.0,46.0,164
Michigan,43.3266,-84.5361,26.0,2020-06-14,66054,6016,44964.0,15074.0,30.0,218
Michigan,43.3266,-84.5361,26.0,2020-06-15,66085,6018,44964.0,15103.0,15.0,31
Michigan,43.3266,-84.5361,26.0,2020-06-16,66269,6034,44964.0,15271.0,50.0,184
Michigan,43.3266,-84.5361,26.0,2020-06-17,66497,6036,44964.0,15497.0,58.0,228
Michigan,43.3266,-84.5361,26.0,2020-06-18,66798,6061,44964.0,15773.0,60.0,301
Michigan,43.3266,-84.5361,26.0,2020-06-19,67097,6067,44964.0,16066.0,51.0,299
Michigan,43.3266,-84.5361,26.0,2020-06-20,67545,6087,49290.0,12168.0,40.0,448
Michigan,43.3266,-84.5361,26.0,2020-06-21,67711,6090,49290.0,12331.0,9.0,166
Michigan,43.3266,-84.5361,26.0,2020-06-22,67957,6097,49290.0,12570.0,9.0,246
Michigan,43.3266,-84.5361,26.0,2020-06-23,68197,6109,49290.0,12798.0,63.0,240
Michigan,43.3266,-84.5361,26.0,2020-06-24,68555,6114,49290.0,13151.0,62.0,358
Michigan,43.3266,-84.5361,26.0,2020-06-25,68989,6133,49290.0,13566.0,33.0,434
Michigan,43.3266,-84.5361,26.0,2020-06-26,69329,6134,49290.0,13905.0,39.0,340
Michigan,43.3266,-84.5361,26.0,2020-06-27,69679,6153,51099.0,12427.0,19.0,350
Michigan,43.3266,-84.5361,26.0,2020-06-28,69946,6157,51099.0,12690.0,9.0,267
Michigan,43.3266,-84.5361,26.0,2020-06-29,70223,6161,51099.0,12963.0,26.0,277
Michigan,43.3266,-84.5361,26.0,2020-06-30,70728,6193,51099.0,13436.0,0.0,505
Michigan,43.3266,-84.5361,26.0,2020-07-01,71089,6198,51099.0,13792.0,15.0,361
Michigan,43.3266,-84.5361,26.0,2020-07-02,71678,6212,51099.0,14367.0,40.0,589
Michigan,43.3266,-84.5361,26.0,2020-07-03,72175,6215,51099.0,14861.0,44.0,497
Michigan,43.3266,-84.5361,26.0,2020-07-04,72581,6218,52841.0,13522.0,25.0,406
Michigan,43.3266,-84.5361,26.0,2020-07-05,72941,6218,52841.0,13882.0,2.0,360
Michigan,43.3266,-84.5361,26.0,2020-07-06,73267,6221,52841.0,14205.0,6.0,326
Michigan,43.3266,-84.5361,26.0,2020-07-07,73900,6251,52841.0,14808.0,20.0,633
Michigan,43.3266,-84.5361,26.0,2020-07-08,74551,6262,52841.0,15448.0,28.0,651
Michigan,43.3266,-84.5361,26.0,2020-07-09,75063,6271,52841.0,15951.0,42.0,512
Michigan,43.3266,-84.5361,26.0,2020-07-10,75685,6285,52841.0,16559.0,23.0,622
Michigan,43.3266,-84.5361,26.0,2020-07-11,76370,6313,53867.0,16190.0,18.0,685
Michigan,43.3266,-84.5361,26.0,2020-07-12,76776,6314,53867.0,16595.0,8.0,406
Michigan,43.3266,-84.5361,26.0,2020-07-13,77198,6321,53867.0,17010.0,3.0,422
Michigan,43.3266,-84.5361,26.0,2020-07-14,77864,6326,53867.0,17671.0,14.0,666
Michigan,43.3266,-84.5361,26.0,2020-07-15,78913,6330,53867.0,18716.0,26.0,1049
Michigan,43.3266,-84.5361,26.0,2020-07-16,79839,6348,53867.0,19624.0,12.0,926
Michigan,43.3266,-84.5361,26.0,2020-07-17,80593,6355,53867.0,20371.0,28.0,754
Michigan,43.3266,-84.5361,26.0,2020-07-18,81338,6364,55162.0,19812.0,18.0,745
Michigan,43.3266,-84.5361,26.0,2020-07-19,81868,6366,55162.0,20340.0,8.0,530
Michigan,43.3266,-84.5361,26.0,2020-07-20,82395,6373,55162.0,20860.0,5.0,527
Michigan,43.3266,-84.5361,26.0,2020-07-21,83059,6382,55162.0,21515.0,24.0,664
Michigan,43.3266,-84.5361,26.0,2020-07-22,83730,6388,55162.0,22180.0,15.0,671
Michigan,43.3266,-84.5361,26.0,2020-07-23,84431,6395,55162.0,22874.0,0.0,701
Michigan,43.3266,-84.5361,26.0,2020-07-24,85072,6400,55162.0,23510.0,9.0,641
Michigan,43.3266,-84.5361,26.0,2020-07-25,85622,6400,55162.0,24060.0,43.0,550
Michigan,43.3266,-84.5361,26.0,2020-07-26,86661,6400,57502.0,22759.0,15.0,1039
Michigan,43.3266,-84.5361,26.0,2020-07-27,87173,6405,57502.0,23266.0,5.0,512
Michigan,43.3266,-84.5361,26.0,2020-07-28,87958,6421,57502.0,24035.0,22.0,785
Michigan,43.3266,-84.5361,26.0,2020-07-29,88974,6422,57502.0,25050.0,0.0,1016
Michigan,43.3266,-84.5361,26.0,2020-07-30,89781,6443,57502.0,25836.0,38.0,807
Michigan,43.3266,-84.5361,26.0,2020-07-31,90574,6450,57502.0,26622.0,15.0,793
Michigan,43.3266,-84.5361,26.0,2020-08-01,91332,6457,60022.0,24853.0,0.0,758
Michigan,43.3266,-84.5361,26.0,2020-08-02,91758,6457,60022.0,25279.0,28.0,426
Michigan,43.3266,-84.5361,26.0,2020-08-03,92374,6467,60022.0,25885.0,6.0,616
Michigan,43.3266,-84.5361,26.0,2020-08-04,93175,6471,60022.0,26682.0,31.0,801
Michigan,43.3266,-84.5361,26.0,2020-08-05,93893,6478,60022.0,27393.0,20.0,718
Michigan,43.3266,-84.5361,26.0,2020-08-06,94656,6506,60022.0,28128.0,14.0,763
Michigan,43.3266,-84.5361,26.0,2020-08-07,95470,6524,60022.0,28924.0,15.0,814
Michigan,43.3266,-84.5361,26.0,2020-08-08,96191,6520,63636.0,26035.0,22.0,721
Michigan,43.3266,-84.5361,26.0,2020-08-09,96726,6519,63636.0,26571.0,10.0,535
Michigan,43.3266,-84.5361,26.0,2020-08-10,97306,6526,63636.0,27144.0,8.0,580
Michigan,43.3266,-84.5361,26.0,2020-08-11,98213,6533,63636.0,28044.0,27.0,907
Michigan,43.3266,-84.5361,26.0,2020-08-12,98689,6539,63636.0,28514.0,0.0,476
Michigan,43.3266,-84.5361,26.0,2020-08-13,99856,6555,63636.0,29665.0,42.0,1167
Michigan,43.3266,-84.5361,26.0,2020-08-14,100724,6566,63636.0,30522.0,19.0,868
Michigan,43.3266,-84.5361,26.0,2020-08-15,101782,6586,67778.0,27418.0,20.0,1058
Michigan,43.3266,-84.5361,26.0,2020-08-16,102259,6592,67778.0,27889.0,3.0,477
Michigan,43.3266,-84.5361,26.0,2020-08-17,102749,6592,67778.0,28379.0,5.0,490
Michigan,43.3266,-84.5361,26.0,2020-08-18,103402,6608,67778.0,29016.0,14.0,653
Michigan,43.3266,-84.5361,26.0,2020-08-19,104091,6618,67778.0,29695.0,21.0,689
Michigan,43.3266,-84.5361,26.0,2020-08-20,104618,6634,67778.0,30206.0,12.0,527
Michigan,43.3266,-84.5361,26.0,2020-08-21,104618,6634,67778.0,30206.0,20.0,0
Michigan,43.3266,-84.5361,26.0,2020-08-22,106044,6655,72580.0,26809.0,11.0,1426
Michigan,43.3266,-84.5361,26.0,2020-08-23,106808,6659,72580.0,27569.0,0.0,764
Michigan,43.3266,-84.5361,26.0,2020-08-24,107686,6663,72580.0,28443.0,12.0,878
Michigan,43.3266,-84.5361,26.0,2020-08-25,108637,6684,72580.0,29373.0,11.0,951
